row_id,source_file,source_sheet,paper_id,curve_id,condition_id,regime_family,subset_name,monomer,temperature_C,time_value_raw,time_unit_raw,time_min,residence_time_min,solvent,initiator,cta,reactor_type,atmosphere,pressure_bar,light_wavelength_nm,light_intensity_mw_cm2,measurement_type,target_raw,target_raw_unit,conversion_fraction,conversion_percent,neg_log_one_minus_conversion,Mn,PDI,Mw_derived,target_value_final,target_name_final,digitized_from_figure,notes,ingestion_warning,validation_status,is_duplicate_suspected,is_out_of_range,source_group,layout_family,time_basis,model_time_min,temperature_time_interaction,log10_Mn,log_PDI,nmr_monomer_integral,nmr_polymer_integral
row_00001,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,0.0,min,0.0,0.0,,,,flow,,,,,conversion_kinetics,0.0,neg_log_one_minus_conversion,0.0,0.0,0.0,,,,0.0,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,0.0,0.0,,,,
row_00002,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,1.385681293,min,1.385681293,1.385681293,,,,flow,,,,,conversion_kinetics,0.006302521,neg_log_one_minus_conversion,0.006282701773411836,0.6282701773411836,0.006302521,,,,0.006302521,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,1.385681293,83.14087758,,,,
row_00003,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,1.778290993,min,1.778290993,1.778290993,,,,flow,,,,,conversion_kinetics,0.008403361,neg_log_one_minus_conversion,0.008368151457145423,0.8368151457145423,0.008403361,,,,0.008403361,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,1.778290993,106.69745958,,,,
row_00004,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,2.217090069,min,2.217090069,2.217090069,,,,flow,,,,,conversion_kinetics,0.012184874,neg_log_one_minus_conversion,0.012110939023600498,1.2110939023600498,0.012184874,,,,0.012184874,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.217090069,133.02540414,,,,
row_00005,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,2.448036952,min,2.448036952,2.448036952,,,,flow,,,,,conversion_kinetics,0.013865546,neg_log_one_minus_conversion,0.013769862064246685,1.3769862064246685,0.013865546,,,,0.013865546,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.448036952,146.88221711999998,,,,
row_00006,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,2.632794457,min,2.632794457,2.632794457,,,,flow,,,,,conversion_kinetics,0.015966387,neg_log_one_minus_conversion,0.01583959991714945,1.583959991714945,0.015966387,,,,0.015966387,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.632794457,157.96766742,,,,
row_00007,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,2.794457275,min,2.794457275,2.794457275,,,,flow,,,,,conversion_kinetics,0.017226891,neg_log_one_minus_conversion,0.01707935651486925,1.7079356514869248,0.017226891,,,,0.017226891,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.794457275,167.6674365,,,,
row_00008,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,2.979214781,min,2.979214781,2.979214781,,,,flow,,,,,conversion_kinetics,0.017226891,neg_log_one_minus_conversion,0.01707935651486925,1.7079356514869248,0.017226891,,,,0.017226891,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,2.979214781,178.75288686,,,,
row_00009,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.11778291,min,3.11778291,3.11778291,,,,flow,,,,,conversion_kinetics,0.018907563,neg_log_one_minus_conversion,0.018729936288465088,1.8729936288465088,0.018907563,,,,0.018907563,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.11778291,187.06697459999998,,,,
row_00010,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.279445727,min,3.279445727,3.279445727,,,,flow,,,,,conversion_kinetics,0.020168067,neg_log_one_minus_conversion,0.01996605190084788,1.996605190084788,0.020168067,,,,0.020168067,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.279445727,196.76674362,,,,
row_00011,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.441108545,min,3.441108545,3.441108545,,,,flow,,,,,conversion_kinetics,0.019327731,neg_log_one_minus_conversion,0.019142147963452816,1.9142147963452816,0.019327731,,,,0.019327731,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.441108545,206.4665127,,,,
row_00012,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.51039261,min,3.51039261,3.51039261,,,,flow,,,,,conversion_kinetics,0.021428571,neg_log_one_minus_conversion,0.021200610366157946,2.1200610366157946,0.021428571,,,,0.021428571,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.51039261,210.6235566,,,,
row_00013,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.648960739,min,3.648960739,3.648960739,,,,flow,,,,,conversion_kinetics,0.024369748,neg_log_one_minus_conversion,0.024075203203167694,2.4075203203167694,0.024369748,,,,0.024369748,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.648960739,218.93764434,,,,
row_00014,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.76443418,min,3.76443418,3.76443418,,,,flow,,,,,conversion_kinetics,0.023109244,neg_log_one_minus_conversion,0.022844270458264426,2.2844270458264426,0.023109244,,,,0.023109244,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.76443418,225.86605079999998,,,,
row_00015,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.879907621,min,3.879907621,3.879907621,,,,flow,,,,,conversion_kinetics,0.024789916,neg_log_one_minus_conversion,0.02448516943981005,2.448516943981005,0.024789916,,,,0.024789916,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.879907621,232.79445726,,,,
row_00016,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,3.972286374,min,3.972286374,3.972286374,,,,flow,,,,,conversion_kinetics,0.027310924,neg_log_one_minus_conversion,0.026941352801965968,2.6941352801965968,0.027310924,,,,0.027310924,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,3.972286374,238.33718244,,,,
row_00017,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.087759815,min,4.087759815,4.087759815,,,,flow,,,,,conversion_kinetics,0.02605042,neg_log_one_minus_conversion,0.025714035128023727,2.5714035128023727,0.02605042,,,,0.02605042,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.087759815,245.2655889,,,,
row_00018,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.180138568,min,4.180138568,4.180138568,,,,flow,,,,,conversion_kinetics,0.024789916,neg_log_one_minus_conversion,0.02448516943981005,2.448516943981005,0.024789916,,,,0.024789916,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.180138568,250.80831408,,,,
row_00019,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.226327945,min,4.226327945,4.226327945,,,,flow,,,,,conversion_kinetics,0.027310924,neg_log_one_minus_conversion,0.026941352801965968,2.6941352801965968,0.027310924,,,,0.027310924,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.226327945,253.57967670000002,,,,
row_00020,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.364896074,min,4.364896074,4.364896074,,,,flow,,,,,conversion_kinetics,0.026890756,neg_log_one_minus_conversion,0.026532418791813672,2.6532418791813672,0.026890756,,,,0.026890756,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.364896074,261.89376444,,,,
row_00021,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.434180139,min,4.434180139,4.434180139,,,,flow,,,,,conversion_kinetics,0.030672269,neg_log_one_minus_conversion,0.030206647654719698,3.02066476547197,0.030672269,,,,0.030672269,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.434180139,266.05080834,,,,
row_00022,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.526558891,min,4.526558891,4.526558891,,,,flow,,,,,conversion_kinetics,0.029831933,neg_log_one_minus_conversion,0.02939135287538419,2.939135287538419,0.029831933,,,,0.029831933,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.526558891,271.59353346,,,,
row_00023,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.665127021,min,4.665127021,4.665127021,,,,flow,,,,,conversion_kinetics,0.029411765,neg_log_one_minus_conversion,0.028983448493155928,2.8983448493155928,0.029411765,,,,0.029411765,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.665127021,279.90762126,,,,
row_00024,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.757505774,min,4.757505774,4.757505774,,,,flow,,,,,conversion_kinetics,0.031932773,neg_log_one_minus_conversion,0.03142830594019197,3.142830594019197,0.031932773,,,,0.031932773,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.757505774,285.45034644000003,,,,
row_00025,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,4.942263279,min,4.942263279,4.942263279,,,,flow,,,,,conversion_kinetics,0.034033613,neg_log_one_minus_conversion,0.033460984184452314,3.3460984184452314,0.034033613,,,,0.034033613,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,4.942263279,296.53579673999997,,,,
row_00026,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.080831409,min,5.080831409,5.080831409,,,,flow,,,,,conversion_kinetics,0.03697479,neg_log_one_minus_conversion,0.03629957006934248,3.629957006934248,0.03697479,,,,0.03697479,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.080831409,304.84988454,,,,
row_00027,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.219399538,min,5.219399538,5.219399538,,,,flow,,,,,conversion_kinetics,0.036554622,neg_log_one_minus_conversion,0.035894568908793834,3.5894568908793834,0.036554622,,,,0.036554622,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.219399538,313.16397228,,,,
row_00028,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.357967667,min,5.357967667,5.357967667,,,,flow,,,,,conversion_kinetics,0.038235294,neg_log_one_minus_conversion,0.03751355304013804,3.7513553040138037,0.038235294,,,,0.038235294,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.357967667,321.47806002,,,,
row_00029,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.381062356,min,5.381062356,5.381062356,,,,flow,,,,,conversion_kinetics,0.041176471,neg_log_one_minus_conversion,0.04034023711396517,4.034023711396517,0.041176471,,,,0.041176471,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.381062356,322.86374136,,,,
row_00030,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.519630485,min,5.519630485,5.519630485,,,,flow,,,,,conversion_kinetics,0.03907563,neg_log_one_minus_conversion,0.03832202530927786,3.8322025309277863,0.03907563,,,,0.03907563,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.519630485,331.17782910000005,,,,
row_00031,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.635103926,min,5.635103926,5.635103926,,,,flow,,,,,conversion_kinetics,0.040756303,neg_log_one_minus_conversion,0.03993693406912935,3.993693406912935,0.040756303,,,,0.040756303,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.635103926,338.10623556,,,,
row_00032,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.866050808,min,5.866050808,5.866050808,,,,flow,,,,,conversion_kinetics,0.042436975,neg_log_one_minus_conversion,0.04154913001648797,4.154913001648797,0.042436975,,,,0.042436975,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.866050808,351.96304848,,,,
row_00033,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,5.958429561,min,5.958429561,5.958429561,,,,flow,,,,,conversion_kinetics,0.040756303,neg_log_one_minus_conversion,0.03993693406912935,3.993693406912935,0.040756303,,,,0.040756303,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,5.958429561,357.50577366,,,,
row_00034,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,6.050808314,min,6.050808314,6.050808314,,,,flow,,,,,conversion_kinetics,0.043277311,neg_log_one_minus_conversion,0.04235421246950566,4.235421246950565,0.043277311,,,,0.043277311,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.050808314,363.04849884000004,,,,
row_00035,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,6.189376443,min,6.189376443,6.189376443,,,,flow,,,,,conversion_kinetics,0.044957983,neg_log_one_minus_conversion,0.043962349176821625,4.396234917682163,0.044957983,,,,0.044957983,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.189376443,371.36258657999997,,,,
row_00036,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,6.327944573,min,6.327944573,6.327944573,,,,flow,,,,,conversion_kinetics,0.043697479,neg_log_one_minus_conversion,0.042756500064655256,4.275650006465526,0.043697479,,,,0.043697479,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.327944573,379.67667438,,,,
row_00037,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,6.397228637,min,6.397228637,6.397228637,,,,flow,,,,,conversion_kinetics,0.045378151,neg_log_one_minus_conversion,0.04436396122631847,4.436396122631847,0.045378151,,,,0.045378151,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.397228637,383.83371822000004,,,,
row_00038,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,6.581986143,min,6.581986143,6.581986143,,,,flow,,,,,conversion_kinetics,0.044957983,neg_log_one_minus_conversion,0.043962349176821625,4.396234917682163,0.044957983,,,,0.044957983,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.581986143,394.91916858,,,,
row_00039,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,6.674364896,min,6.674364896,6.674364896,,,,flow,,,,,conversion_kinetics,0.04789916,neg_log_one_minus_conversion,0.04677009406517507,4.677009406517508,0.04789916,,,,0.04789916,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.674364896,400.46189376,,,,
row_00040,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,6.859122402,min,6.859122402,6.859122402,,,,flow,,,,,conversion_kinetics,0.04789916,neg_log_one_minus_conversion,0.04677009406517507,4.677009406517508,0.04789916,,,,0.04789916,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,6.859122402,411.54734412,,,,
row_00041,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,7.020785219,min,7.020785219,7.020785219,,,,flow,,,,,conversion_kinetics,0.05,neg_log_one_minus_conversion,0.048770575499285984,4.877057549928598,0.05,,,,0.05,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.020785219,421.24711314,,,,
row_00042,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,7.090069284,min,7.090069284,7.090069284,,,,flow,,,,,conversion_kinetics,0.052941176,neg_log_one_minus_conversion,0.05156419837099324,5.156419837099325,0.052941176,,,,0.052941176,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.090069284,425.40415704000003,,,,
row_00043,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,7.205542725,min,7.205542725,7.205542725,,,,flow,,,,,conversion_kinetics,0.05,neg_log_one_minus_conversion,0.048770575499285984,4.877057549928598,0.05,,,,0.05,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.205542725,432.3325635,,,,
row_00044,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,7.344110855,min,7.344110855,7.344110855,,,,flow,,,,,conversion_kinetics,0.051260504,neg_log_one_minus_conversion,0.04996884862109685,4.996884862109685,0.051260504,,,,0.051260504,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.344110855,440.64665130000003,,,,
row_00045,Data_extracted_MMA_STY/MMA_fig1a.xlsx,MMA,digitized_mma_sty_upload,MMA_fig1a__T60,MMA_fig1a__T60,raft_photo_flow_mma,primary_mma_flow_conversion,MMA,60.0,7.482678984,min,7.482678984,7.482678984,,,,flow,,,,,conversion_kinetics,0.053361345,neg_log_one_minus_conversion,0.051962617985680915,5.1962617985680915,0.053361345,,,,0.053361345,neg_log_one_minus_conversion,True,Residence-time conversion curves digitized from an uploaded figure. Flow interpretation is explicit in the t_res axis label.,,ok,False,False,MMA_fig1a,paired_time_series,residence_time,7.482678984,448.96073903999996,,,,
